TITLE = "FEHM V3.3.0lin 18-01-19 QA:NA  07/06/2018  10:13:46 # run.dat"
VARIABLES = "node" "Liquid Pressure (MPa)" "Temperature (<sup>o</sup>C)"
ZONE T ="Simulation time   0.00000000    days"
 0000020997    10.4942895    50.5644817
 0000020998    10.4942895    50.5644822
 0000020999    10.4942895    50.5644833
 0000021000    10.4942894    50.5644857
 0000021001    10.4942894    50.5644909
 0000021002    10.4942893    50.5645019
 0000021003    10.4942892    50.5645252
 0000021004    10.4942890    50.5645741
 0000021005    10.4942887    50.5646765
 0000021006    10.4942883    50.5648935
 0000021007    10.4942877    50.5653695
 0000021008    10.4942868    50.5665044
 0000021009    10.4942853    50.5696392
 0000021010    10.4942826    50.5801362
 0000021011    10.4942778    50.6216230
 0000021012    10.4942690    50.7819476
 0000021013    10.4942706    50.7765274
 0000021014    10.4942794    50.6178584
 0000021015    10.4942841    50.5768401
 0000021016    10.4942868    50.5665044
 0000021017    10.4942883    50.5634467
 0000021018    10.4942892    50.5623543
 0000021019    10.4942898    50.5619020
 0000021020    10.4942902    50.5616983
 0000021021    10.4942905    50.5616031
 0000021022    10.4942907    50.5615581
 0000021023    10.4942908    50.5615368
 0000021024    10.4942909    50.5615268
 0000021025    10.4942909    50.5615222
 0000021026    10.4942910    50.5615200
 0000021027    10.4942910    50.5615190
 0000021028    10.4942910    50.5615186
 0000021029    10.4942910    50.5615184
 0000021030    10.4942910    50.5615183
 0000021031    10.4942910    50.5615183
 0000021032    10.4942910    50.5615182
 0000021033    10.4942910    50.5615182
 0000021034    10.4942910    50.5615182
 0000021035    10.4942910    50.5615182
 0000021036    10.4942910    50.5615182
 0000021037    10.4942910    50.5615182
 0000021038    10.4942910    50.5615182
 0000021039    10.4942910    50.5615182
 0000021040    10.4942910    50.5615182
 0000021041    10.4942910    50.5615182
 0000021042    10.4942910    50.5615182
 0000021043    10.4942910    50.5615182
 0000021044    10.4942910    50.5615182
 0000021045    10.4942910    50.5615183
 0000021046    10.4942910    50.5615183
 0000021047    10.4942910    50.5615184
 0000021048    10.4942910    50.5615186
 0000021049    10.4942910    50.5615190
 0000021050    10.4942910    50.5615200
 0000021051    10.4942909    50.5615222
 0000021052    10.4942909    50.5615268
 0000021053    10.4942908    50.5615368
 0000021054    10.4942907    50.5615581
 0000021055    10.4942905    50.5616031
 0000021056    10.4942902    50.5616983
 0000021057    10.4942898    50.5619020
 0000021058    10.4942892    50.5623543
 0000021059    10.4942883    50.5634467
 0000021060    10.4942868    50.5665044
 0000021061    10.4942841    50.5768401
 0000021062    10.4942794    50.6178584
 0000021063    10.4942706    50.7765274
 0000021064    10.4942717    50.7743419
 0000021065    10.4942803    50.6163902
 0000021066    10.4942851    50.5756145
 0000021067    10.4942877    50.5653695
 0000021068    10.4942892    50.5623543
 0000021069    10.4942902    50.5612846
 0000021070    10.4942907    50.5608451
 0000021071    10.4942911    50.5606485
 0000021072    10.4942914    50.5605573
 0000021073    10.4942916    50.5605145
 0000021074    10.4942917    50.5604944
 0000021075    10.4942918    50.5604850
 0000021076    10.4942918    50.5604807
 0000021077    10.4942919    50.5604787
 0000021078    10.4942919    50.5604778
 0000021079    10.4942919    50.5604774
 0000021080    10.4942919    50.5604772
 0000021081    10.4942919    50.5604771
 0000021082    10.4942919    50.5604771
 0000021083    10.4942919    50.5604771
 0000021084    10.4942919    50.5604771
 0000021085    10.4942919    50.5604771
 0000021086    10.4942919    50.5604771
 0000021087    10.4942919    50.5604771
 0000021088    10.4942919    50.5604771
 0000021089    10.4942919    50.5604771
 0000021090    10.4942919    50.5604771
 0000021091    10.4942919    50.5604771
 0000021092    10.4942919    50.5604771
 0000021093    10.4942919    50.5604771
 0000021094    10.4942919    50.5604771
 0000021095    10.4942919    50.5604771
 0000021096    10.4942919    50.5604771
 0000021097    10.4942919    50.5604771
 0000021098    10.4942919    50.5604772
 0000021099    10.4942919    50.5604774
 0000021100    10.4942919    50.5604778
 0000021101    10.4942919    50.5604787
 0000021102    10.4942918    50.5604807
 0000021103    10.4942918    50.5604850
 0000021104    10.4942917    50.5604944
 0000021105    10.4942916    50.5605145
 0000021106    10.4942914    50.5605573
 0000021107    10.4942911    50.5606485
 0000021108    10.4942907    50.5608451
 0000021109    10.4942902    50.5612846
 0000021110    10.4942892    50.5623543
 0000021111    10.4942877    50.5653695
 0000021112    10.4942851    50.5756145
 0000021113    10.4942803    50.6163902
 0000021114    10.4942717    50.7743419
 0000021115    10.4942725    50.7733906
 0000021116    10.4942810    50.6157476
 0000021117    10.4942857    50.5750894
 0000021118    10.4942883    50.5648935
 0000021119    10.4942898    50.5619020
 0000021120    10.4942907    50.5608451
 0000021121    10.4942913    50.5604127
 0000021122    10.4942917    50.5602201
 0000021123    10.4942919    50.5601312
 0000021124    10.4942921    50.5600896
 0000021125    10.4942922    50.5600702
 0000021126    10.4942923    50.5600611
 0000021127    10.4942924    50.5600570
 0000021128    10.4942924    50.5600551
 0000021129    10.4942924    50.5600542
 0000021130    10.4942925    50.5600539
 0000021131    10.4942925    50.5600537
 0000021132    10.4942925    50.5600536
 0000021133    10.4942925    50.5600536
 0000021134    10.4942925    50.5600536
 0000021135    10.4942925    50.5600536
 0000021136    10.4942925    50.5600536
 0000021137    10.4942925    50.5600536
 0000021138    10.4942925    50.5600536
 0000021139    10.4942925    50.5600536
 0000021140    10.4942925    50.5600536
 0000021141    10.4942925    50.5600536
 0000021142    10.4942925    50.5600536
 0000021143    10.4942925    50.5600536
 0000021144    10.4942925    50.5600536
 0000021145    10.4942925    50.5600536
 0000021146    10.4942925    50.5600536
 0000021147    10.4942925    50.5600536
 0000021148    10.4942925    50.5600536
 0000021149    10.4942925    50.5600537
 0000021150    10.4942925    50.5600539
 0000021151    10.4942924    50.5600542
 0000021152    10.4942924    50.5600551
 0000021153    10.4942924    50.5600570
 0000021154    10.4942923    50.5600611
 0000021155    10.4942922    50.5600702
 0000021156    10.4942921    50.5600896
 0000021157    10.4942919    50.5601312
 0000021158    10.4942917    50.5602201
 0000021159    10.4942913    50.5604127
 0000021160    10.4942907    50.5608451
 0000021161    10.4942898    50.5619020
 0000021162    10.4942883    50.5648935
 0000021163    10.4942857    50.5750894
 0000021164    10.4942810    50.6157476
 0000021165    10.4942725    50.7733906
 0000021166    10.4942731    50.7729531
 0000021167    10.4942814    50.6154481
 0000021168    10.4942861    50.5748466
 0000021169    10.4942887    50.5646765
 0000021170    10.4942902    50.5616983
 0000021171    10.4942911    50.5606485
 0000021172    10.4942917    50.5602201
 0000021173    10.4942921    50.5600299
 0000021174    10.4942923    50.5599421
 0000021175    10.4942925    50.5599013
 0000021176    10.4942926    50.5598822
 0000021177    10.4942927    50.5598734
 0000021178    10.4942928    50.5598694
 0000021179    10.4942928    50.5598675
 0000021180    10.4942928    50.5598667
 0000021181    10.4942928    50.5598663
 0000021182    10.4942928    50.5598662
 0000021183    10.4942928    50.5598661
 0000021184    10.4942929    50.5598661
 0000021185    10.4942929    50.5598661
 0000021186    10.4942929    50.5598661
 0000021187    10.4942929    50.5598661
 0000021188    10.4942929    50.5598661
 0000021189    10.4942929    50.5598661
 0000021190    10.4942929    50.5598661
 0000021191    10.4942929    50.5598661
 0000021192    10.4942929    50.5598661
 0000021193    10.4942929    50.5598661
 0000021194    10.4942929    50.5598661
 0000021195    10.4942929    50.5598661
 0000021196    10.4942929    50.5598661
 0000021197    10.4942929    50.5598661
 0000021198    10.4942929    50.5598661
 0000021199    10.4942928    50.5598661
 0000021200    10.4942928    50.5598662
 0000021201    10.4942928    50.5598663
 0000021202    10.4942928    50.5598667
 0000021203    10.4942928    50.5598675
 0000021204    10.4942928    50.5598694
 0000021205    10.4942927    50.5598734
 0000021206    10.4942926    50.5598822
 0000021207    10.4942925    50.5599013
 0000021208    10.4942923    50.5599421
 0000021209    10.4942921    50.5600299
 0000021210    10.4942917    50.5602201
 0000021211    10.4942911    50.5606485
 0000021212    10.4942902    50.5616983
 0000021213    10.4942887    50.5646765
 0000021214    10.4942861    50.5748466
 0000021215    10.4942814    50.6154481
 0000021216    10.4942731    50.7729531
 0000021217    10.4942734    50.7727459
 0000021218    10.4942817    50.6153046
 0000021219    10.4942864    50.5747307
 0000021220    10.4942890    50.5645741
 0000021221    10.4942905    50.5616031
 0000021222    10.4942914    50.5605573
 0000021223    10.4942919    50.5601312
 0000021224    10.4942923    50.5599421
 0000021225    10.4942926    50.5598551
 0000021226    10.4942928    50.5598147
 0000021227    10.4942929    50.5597958
 0000021228    10.4942929    50.5597872
 0000021229    10.4942930    50.5597832
 0000021230    10.4942930    50.5597814
 0000021231    10.4942931    50.5597806
 0000021232    10.4942931    50.5597802
 0000021233    10.4942931    50.5597800
 0000021234    10.4942931    50.5597800
 0000021235    10.4942931    50.5597799
 0000021236    10.4942931    50.5597799
 0000021237    10.4942931    50.5597799
 0000021238    10.4942931    50.5597799
 0000021239    10.4942931    50.5597799
 0000021240    10.4942931    50.5597799
 0000021241    10.4942931    50.5597799
 0000021242    10.4942931    50.5597799
 0000021243    10.4942931    50.5597799
 0000021244    10.4942931    50.5597799
 0000021245    10.4942931    50.5597799
 0000021246    10.4942931    50.5597799
 0000021247    10.4942931    50.5597799
 0000021248    10.4942931    50.5597799
 0000021249    10.4942931    50.5597799
 0000021250    10.4942931    50.5597800
 0000021251    10.4942931    50.5597800
 0000021252    10.4942931    50.5597802
 0000021253    10.4942931    50.5597806
 0000021254    10.4942930    50.5597814
 0000021255    10.4942930    50.5597832
 0000021256    10.4942929    50.5597872
 0000021257    10.4942929    50.5597958
 0000021258    10.4942928    50.5598147
 0000021259    10.4942926    50.5598551
 0000021260    10.4942923    50.5599421
 0000021261    10.4942919    50.5601312
 0000021262    10.4942914    50.5605573
 0000021263    10.4942905    50.5616031
 0000021264    10.4942890    50.5645741
 0000021265    10.4942864    50.5747307
 0000021266    10.4942817    50.6153046
 0000021267    10.4942734    50.7727459
 0000021268    10.4942737    50.7726465
 0000021269    10.4942819    50.6152354
 0000021270    10.4942866    50.5746750
 0000021271    10.4942892    50.5645252
 0000021272    10.4942907    50.5615581
 0000021273    10.4942916    50.5605145
 0000021274    10.4942921    50.5600896
 0000021275    10.4942925    50.5599013
 0000021276    10.4942928    50.5598147
 0000021277    10.4942929    50.5597744
 0000021278    10.4942930    50.5597557
 0000021279    10.4942931    50.5597471
 0000021280    10.4942932    50.5597431
 0000021281    10.4942932    50.5597413
 0000021282    10.4942932    50.5597405
 0000021283    10.4942932    50.5597402
 0000021284    10.4942933    50.5597400
 0000021285    10.4942933    50.5597400
 0000021286    10.4942933    50.5597399
 0000021287    10.4942933    50.5597399
 0000021288    10.4942933    50.5597399
 0000021289    10.4942933    50.5597399
 0000021290    10.4942933    50.5597399
 0000021291    10.4942933    50.5597399
 0000021292    10.4942933    50.5597399
 0000021293    10.4942933    50.5597399
 0000021294    10.4942933    50.5597399
 0000021295    10.4942933    50.5597399
 0000021296    10.4942933    50.5597399
 0000021297    10.4942933    50.5597399
 0000021298    10.4942933    50.5597399
 0000021299    10.4942933    50.5597399
 0000021300    10.4942933    50.5597399
 0000021301    10.4942933    50.5597400
 0000021302    10.4942933    50.5597400
 0000021303    10.4942932    50.5597402
 0000021304    10.4942932    50.5597405
 0000021305    10.4942932    50.5597413
 0000021306    10.4942932    50.5597431
 0000021307    10.4942931    50.5597471
 0000021308    10.4942930    50.5597557
 0000021309    10.4942929    50.5597744
 0000021310    10.4942928    50.5598147
 0000021311    10.4942925    50.5599013
 0000021312    10.4942921    50.5600896
 0000021313    10.4942916    50.5605145
 0000021314    10.4942907    50.5615581
 0000021315    10.4942892    50.5645252
 0000021316    10.4942866    50.5746750
 0000021317    10.4942819    50.6152354
 0000021318    10.4942737    50.7726465
 0000021319    10.4942739    50.7725987
 0000021320    10.4942821    50.6152021
 0000021321    10.4942867    50.5746482
 0000021322    10.4942893    50.5645019
 0000021323    10.4942908    50.5615368
 0000021324    10.4942917    50.5604944
 0000021325    10.4942922    50.5600702
 0000021326    10.4942926    50.5598822
 0000021327    10.4942929    50.5597958
 0000021328    10.4942930    50.5597557
 0000021329    10.4942932    50.5597371
 0000021330    10.4942932    50.5597285
 0000021331    10.4942933    50.5597246
 0000021332    10.4942933    50.5597228
 0000021333    10.4942933    50.5597220
 0000021334    10.4942934    50.5597216
 0000021335    10.4942934    50.5597215
 0000021336    10.4942934    50.5597214
 0000021337    10.4942934    50.5597214
 0000021338    10.4942934    50.5597214
 0000021339    10.4942934    50.5597214
 0000021340    10.4942934    50.5597214
 0000021341    10.4942934    50.5597214
 0000021342    10.4942934    50.5597214
 0000021343    10.4942934    50.5597214
 0000021344    10.4942934    50.5597214
 0000021345    10.4942934    50.5597214
 0000021346    10.4942934    50.5597214
 0000021347    10.4942934    50.5597214
 0000021348    10.4942934    50.5597214
 0000021349    10.4942934    50.5597214
 0000021350    10.4942934    50.5597214
 0000021351    10.4942934    50.5597214
 0000021352    10.4942934    50.5597214
 0000021353    10.4942934    50.5597215
 0000021354    10.4942934    50.5597216
 0000021355    10.4942933    50.5597220
 0000021356    10.4942933    50.5597228
 0000021357    10.4942933    50.5597246
 0000021358    10.4942932    50.5597285
 0000021359    10.4942932    50.5597371
 0000021360    10.4942930    50.5597557
 0000021361    10.4942929    50.5597958
 0000021362    10.4942926    50.5598822
 0000021363    10.4942922    50.5600702
 0000021364    10.4942917    50.5604944
 0000021365    10.4942908    50.5615368
 0000021366    10.4942893    50.5645019
 0000021367    10.4942867    50.5746482
 0000021368    10.4942821    50.6152021
 0000021369    10.4942739    50.7725987
 0000021370    10.4942740    50.7725759
 0000021371    10.4942822    50.6151861
 0000021372    10.4942868    50.5746354
 0000021373    10.4942894    50.5644909
 0000021374    10.4942909    50.5615268
 0000021375    10.4942918    50.5604850
 0000021376    10.4942923    50.5600611
 0000021377    10.4942927    50.5598734
 0000021378    10.4942929    50.5597872
 0000021379    10.4942931    50.5597471
 0000021380    10.4942932    50.5597285
 0000021381    10.4942933    50.5597199
 0000021382    10.4942934    50.5597160
 0000021383    10.4942934    50.5597142
 0000021384    10.4942934    50.5597134
 0000021385    10.4942934    50.5597131
 0000021386    10.4942935    50.5597129
 0000021387    10.4942935    50.5597129
 0000021388    10.4942935    50.5597128
 0000021389    10.4942935    50.5597128
 0000021390    10.4942935    50.5597128
 0000021391    10.4942935    50.5597128
 0000021392    10.4942935    50.5597128
 0000021393    10.4942935    50.5597128
 0000021394    10.4942935    50.5597128
 0000021395    10.4942935    50.5597128
 0000021396    10.4942935    50.5597128
 0000021397    10.4942935    50.5597128
 0000021398    10.4942935    50.5597128
 0000021399    10.4942935    50.5597128
 0000021400    10.4942935    50.5597128
 0000021401    10.4942935    50.5597128
 0000021402    10.4942935    50.5597128
 0000021403    10.4942935    50.5597129
 0000021404    10.4942935    50.5597129
 0000021405    10.4942934    50.5597131
 0000021406    10.4942934    50.5597134
 0000021407    10.4942934    50.5597142
 0000021408    10.4942934    50.5597160
 0000021409    10.4942933    50.5597199
 0000021410    10.4942932    50.5597285
 0000021411    10.4942931    50.5597471
 0000021412    10.4942929    50.5597872
 0000021413    10.4942927    50.5598734
 0000021414    10.4942923    50.5600611
 0000021415    10.4942918    50.5604850
 0000021416    10.4942909    50.5615268
 0000021417    10.4942894    50.5644909
 0000021418    10.4942868    50.5746354
 0000021419    10.4942822    50.6151861
 0000021420    10.4942740    50.7725759
 0000021421    10.4942741    50.7725651
 0000021422    10.4942822    50.6151786
 0000021423    10.4942868    50.5746294
 0000021424    10.4942894    50.5644857
 0000021425    10.4942909    50.5615222
 0000021426    10.4942918    50.5604807
 0000021427    10.4942924    50.5600570
 0000021428    10.4942928    50.5598694
 0000021429    10.4942930    50.5597832
 0000021430    10.4942932    50.5597431
 0000021431    10.4942933    50.5597246
 0000021432    10.4942934    50.5597160
 0000021433    10.4942934    50.5597121
 0000021434    10.4942935    50.5597103
 0000021435    10.4942935    50.5597095
 0000021436    10.4942935    50.5597092
 0000021437    10.4942935    50.5597090
 0000021438    10.4942935    50.5597090
 0000021439    10.4942935    50.5597089
 0000021440    10.4942935    50.5597089
 0000021441    10.4942935    50.5597089
 0000021442    10.4942935    50.5597089
 0000021443    10.4942935    50.5597089
 0000021444    10.4942935    50.5597089
 0000021445    10.4942935    50.5597089
 0000021446    10.4942935    50.5597089
 0000021447    10.4942935    50.5597089
 0000021448    10.4942935    50.5597089
 0000021449    10.4942935    50.5597089
 0000021450    10.4942935    50.5597089
 0000021451    10.4942935    50.5597089
 0000021452    10.4942935    50.5597089
 0000021453    10.4942935    50.5597089
 0000021454    10.4942935    50.5597090
 0000021455    10.4942935    50.5597090
 0000021456    10.4942935    50.5597092
 0000021457    10.4942935    50.5597095
 0000021458    10.4942935    50.5597103
 0000021459    10.4942934    50.5597121
 0000021460    10.4942934    50.5597160
 0000021461    10.4942933    50.5597246
 0000021462    10.4942932    50.5597431
 0000021463    10.4942930    50.5597832
 0000021464    10.4942928    50.5598694
 0000021465    10.4942924    50.5600570
 0000021466    10.4942918    50.5604807
 0000021467    10.4942909    50.5615222
 0000021468    10.4942894    50.5644857
 0000021469    10.4942868    50.5746294
 0000021470    10.4942822    50.6151786
 0000021471    10.4942741    50.7725651
 0000021472    10.4942742    50.7725600
 0000021473    10.4942823    50.6151750
 0000021474    10.4942869    50.5746266
 0000021475    10.4942895    50.5644833
 0000021476    10.4942910    50.5615200
 0000021477    10.4942919    50.5604787
 0000021478    10.4942924    50.5600551
 0000021479    10.4942928    50.5598675
 0000021480    10.4942930    50.5597814
 0000021481    10.4942932    50.5597413
 0000021482    10.4942933    50.5597228
 0000021483    10.4942934    50.5597142
 0000021484    10.4942935    50.5597103
 0000021485    10.4942935    50.5597086
 0000021486    10.4942935    50.5597078
 0000021487    10.4942935    50.5597074
 0000021488    10.4942935    50.5597073
 0000021489    10.4942935    50.5597072
 0000021490    10.4942935    50.5597072
 0000021491    10.4942936    50.5597072
 0000021492    10.4942936    50.5597072
 0000021493    10.4942936    50.5597072
 0000021494    10.4942936    50.5597072
 0000021495    10.4942936    50.5597072
 0000021496    10.4942936    50.5597072
 0000021497    10.4942936    50.5597072
 0000021498    10.4942936    50.5597072
 0000021499    10.4942936    50.5597072
 0000021500    10.4942936    50.5597072
 0000021501    10.4942936    50.5597072
 0000021502    10.4942936    50.5597072
 0000021503    10.4942936    50.5597072
 0000021504    10.4942935    50.5597072
 0000021505    10.4942935    50.5597072
 0000021506    10.4942935    50.5597073
 0000021507    10.4942935    50.5597074
 0000021508    10.4942935    50.5597078
 0000021509    10.4942935    50.5597086
 0000021510    10.4942935    50.5597103
 0000021511    10.4942934    50.5597142
 0000021512    10.4942933    50.5597228
 0000021513    10.4942932    50.5597413
 0000021514    10.4942930    50.5597814
 0000021515    10.4942928    50.5598675
 0000021516    10.4942924    50.5600551
 0000021517    10.4942919    50.5604787
 0000021518    10.4942910    50.5615200
 0000021519    10.4942895    50.5644833
 0000021520    10.4942869    50.5746266
 0000021521    10.4942823    50.6151750
 0000021522    10.4942742    50.7725600
 0000021523    10.4942742    50.7725576
 0000021524    10.4942823    50.6151733
 0000021525    10.4942869    50.5746253
 0000021526    10.4942895    50.5644822
 0000021527    10.4942910    50.5615190
 0000021528    10.4942919    50.5604778
 0000021529    10.4942924    50.5600542
 0000021530    10.4942928    50.5598667
 0000021531    10.4942931    50.5597806
 0000021532    10.4942932    50.5597405
 0000021533    10.4942933    50.5597220
 0000021534    10.4942934    50.5597134
 0000021535    10.4942935    50.5597095
 0000021536    10.4942935    50.5597078
 0000021537    10.4942935    50.5597070
 0000021538    10.4942936    50.5597066
 0000021539    10.4942936    50.5597065
 0000021540    10.4942936    50.5597064
 0000021541    10.4942936    50.5597064
 0000021542    10.4942936    50.5597064
 0000021543    10.4942936    50.5597064
 0000021544    10.4942936    50.5597064
 0000021545    10.4942936    50.5597064
 0000021546    10.4942936    50.5597064
 0000021547    10.4942936    50.5597064
 0000021548    10.4942936    50.5597064
 0000021549    10.4942936    50.5597064
 0000021550    10.4942936    50.5597064
 0000021551    10.4942936    50.5597064
 0000021552    10.4942936    50.5597064
 0000021553    10.4942936    50.5597064
 0000021554    10.4942936    50.5597064
 0000021555    10.4942936    50.5597064
 0000021556    10.4942936    50.5597064
 0000021557    10.4942936    50.5597065
 0000021558    10.4942936    50.5597066
 0000021559    10.4942935    50.5597070
 0000021560    10.4942935    50.5597078
 0000021561    10.4942935    50.5597095
 0000021562    10.4942934    50.5597134
 0000021563    10.4942933    50.5597220
 0000021564    10.4942932    50.5597405
 0000021565    10.4942931    50.5597806
 0000021566    10.4942928    50.5598667
 0000021567    10.4942924    50.5600542
 0000021568    10.4942919    50.5604778
 0000021569    10.4942910    50.5615190
 0000021570    10.4942895    50.5644822
 0000021571    10.4942869    50.5746253
 0000021572    10.4942823    50.6151733
 0000021573    10.4942742    50.7725576
 0000021574    10.4942742    50.7725565
 0000021575    10.4942823    50.6151726
 0000021576    10.4942869    50.5746246
 0000021577    10.4942895    50.5644817
 0000021578    10.4942910    50.5615186
 0000021579    10.4942919    50.5604774
 0000021580    10.4942925    50.5600539
 0000021581    10.4942928    50.5598663
 0000021582    10.4942931    50.5597802
 0000021583    10.4942932    50.5597402
 0000021584    10.4942934    50.5597216
 0000021585    10.4942934    50.5597131
 0000021586    10.4942935    50.5597092
 0000021587    10.4942935    50.5597074
 0000021588    10.4942936    50.5597066
 0000021589    10.4942936    50.5597063
 0000021590    10.4942936    50.5597061
 0000021591    10.4942936    50.5597061
 0000021592    10.4942936    50.5597060
 0000021593    10.4942936    50.5597060
 0000021594    10.4942936    50.5597060
 0000021595    10.4942936    50.5597060
 0000021596    10.4942936    50.5597060
 0000021597    10.4942936    50.5597060
 0000021598    10.4942936    50.5597060
 0000021599    10.4942936    50.5597060
 0000021600    10.4942936    50.5597060
 0000021601    10.4942936    50.5597060
 0000021602    10.4942936    50.5597060
 0000021603    10.4942936    50.5597060
 0000021604    10.4942936    50.5597060
 0000021605    10.4942936    50.5597060
 0000021606    10.4942936    50.5597060
 0000021607    10.4942936    50.5597061
 0000021608    10.4942936    50.5597061
 0000021609    10.4942936    50.5597063
 0000021610    10.4942936    50.5597066
 0000021611    10.4942935    50.5597074
 0000021612    10.4942935    50.5597092
 0000021613    10.4942934    50.5597131
 0000021614    10.4942934    50.5597216
 0000021615    10.4942932    50.5597402
 0000021616    10.4942931    50.5597802
 0000021617    10.4942928    50.5598663
 0000021618    10.4942925    50.5600539
 0000021619    10.4942919    50.5604774
 0000021620    10.4942910    50.5615186
 0000021621    10.4942895    50.5644817
 0000021622    10.4942869    50.5746246
 0000021623    10.4942823    50.6151726
 0000021624    10.4942742    50.7725565
 0000021625    10.4942742    50.7725560
 0000021626    10.4942823    50.6151722
 0000021627    10.4942869    50.5746244
 0000021628    10.4942895    50.5644815
 0000021629    10.4942910    50.5615184
 0000021630    10.4942919    50.5604772
 0000021631    10.4942925    50.5600537
 0000021632    10.4942928    50.5598662
 0000021633    10.4942931    50.5597800
 0000021634    10.4942933    50.5597400
 0000021635    10.4942934    50.5597215
 0000021636    10.4942935    50.5597129
 0000021637    10.4942935    50.5597090
 0000021638    10.4942935    50.5597073
 0000021639    10.4942936    50.5597065
 0000021640    10.4942936    50.5597061
 0000021641    10.4942936    50.5597060
 0000021642    10.4942936    50.5597059
 0000021643    10.4942936    50.5597059
 0000021644    10.4942936    50.5597059
 0000021645    10.4942936    50.5597059
 0000021646    10.4942936    50.5597059
 0000021647    10.4942936    50.5597059
 0000021648    10.4942936    50.5597059
 0000021649    10.4942936    50.5597059
 0000021650    10.4942936    50.5597059
 0000021651    10.4942936    50.5597059
 0000021652    10.4942936    50.5597059
 0000021653    10.4942936    50.5597059
 0000021654    10.4942936    50.5597059
 0000021655    10.4942936    50.5597059
 0000021656    10.4942936    50.5597059
 0000021657    10.4942936    50.5597059
 0000021658    10.4942936    50.5597059
 0000021659    10.4942936    50.5597060
 0000021660    10.4942936    50.5597061
 0000021661    10.4942936    50.5597065
 0000021662    10.4942935    50.5597073
 0000021663    10.4942935    50.5597090
 0000021664    10.4942935    50.5597129
 0000021665    10.4942934    50.5597215
 0000021666    10.4942933    50.5597400
 0000021667    10.4942931    50.5597800
 0000021668    10.4942928    50.5598662
 0000021669    10.4942925    50.5600537
 0000021670    10.4942919    50.5604772
 0000021671    10.4942910    50.5615184
 0000021672    10.4942895    50.5644815
 0000021673    10.4942869    50.5746244
 0000021674    10.4942823    50.6151722
 0000021675    10.4942742    50.7725560
 0000021676    10.4942743    50.7725557
 0000021677    10.4942823    50.6151720
 0000021678    10.4942869    50.5746242
 0000021679    10.4942895    50.5644814
 0000021680    10.4942910    50.5615183
 0000021681    10.4942919    50.5604771
 0000021682    10.4942925    50.5600536
 0000021683    10.4942928    50.5598661
 0000021684    10.4942931    50.5597800
 0000021685    10.4942933    50.5597400
 0000021686    10.4942934    50.5597214
 0000021687    10.4942935    50.5597129
 0000021688    10.4942935    50.5597090
 0000021689    10.4942935    50.5597072
 0000021690    10.4942936    50.5597064
 0000021691    10.4942936    50.5597061
 0000021692    10.4942936    50.5597059
 0000021693    10.4942936    50.5597059
 0000021694    10.4942936    50.5597058
 0000021695    10.4942936    50.5597058
 0000021696    10.4942936    50.5597058
 0000021697    10.4942936    50.5597058
 0000021698    10.4942936    50.5597058
 0000021699    10.4942936    50.5597058
 0000021700    10.4942936    50.5597058
 0000021701    10.4942936    50.5597058
 0000021702    10.4942936    50.5597058
 0000021703    10.4942936    50.5597058
 0000021704    10.4942936    50.5597058
 0000021705    10.4942936    50.5597058
 0000021706    10.4942936    50.5597058
 0000021707    10.4942936    50.5597058
 0000021708    10.4942936    50.5597058
 0000021709    10.4942936    50.5597059
 0000021710    10.4942936    50.5597059
 0000021711    10.4942936    50.5597061
 0000021712    10.4942936    50.5597064
 0000021713    10.4942935    50.5597072
 0000021714    10.4942935    50.5597090
 0000021715    10.4942935    50.5597129
 0000021716    10.4942934    50.5597214
 0000021717    10.4942933    50.5597400
 0000021718    10.4942931    50.5597800
 0000021719    10.4942928    50.5598661
 0000021720    10.4942925    50.5600536
 0000021721    10.4942919    50.5604771
 0000021722    10.4942910    50.5615183
 0000021723    10.4942895    50.5644814
 0000021724    10.4942869    50.5746242
 0000021725    10.4942823    50.6151720
 0000021726    10.4942743    50.7725557
 0000021727    10.4942743    50.7725556
 0000021728    10.4942824    50.6151720
 0000021729    10.4942869    50.5746242
 0000021730    10.4942895    50.5644813
 0000021731    10.4942910    50.5615183
 0000021732    10.4942919    50.5604771
 0000021733    10.4942925    50.5600536
 0000021734    10.4942929    50.5598661
 0000021735    10.4942931    50.5597799
 0000021736    10.4942933    50.5597399
 0000021737    10.4942934    50.5597214
 0000021738    10.4942935    50.5597128
 0000021739    10.4942935    50.5597089
 0000021740    10.4942935    50.5597072
 0000021741    10.4942936    50.5597064
 0000021742    10.4942936    50.5597060
 0000021743    10.4942936    50.5597059
 0000021744    10.4942936    50.5597058
 0000021745    10.4942936    50.5597058
 0000021746    10.4942936    50.5597058
 0000021747    10.4942936    50.5597058
 0000021748    10.4942936    50.5597058
 0000021749    10.4942936    50.5597058
 0000021750    10.4942936    50.5597058
 0000021751    10.4942936    50.5597058
 0000021752    10.4942936    50.5597058
 0000021753    10.4942936    50.5597058
 0000021754    10.4942936    50.5597058
 0000021755    10.4942936    50.5597058
 0000021756    10.4942936    50.5597058
 0000021757    10.4942936    50.5597058
 0000021758    10.4942936    50.5597058
 0000021759    10.4942936    50.5597058
 0000021760    10.4942936    50.5597058
 0000021761    10.4942936    50.5597059
 0000021762    10.4942936    50.5597060
 0000021763    10.4942936    50.5597064
 0000021764    10.4942935    50.5597072
 0000021765    10.4942935    50.5597089
 0000021766    10.4942935    50.5597128
 0000021767    10.4942934    50.5597214
